Orthogroup	AGIS1.0	BSM	CI	GJ	IN	KM	MPE	PP	cultivar_occupancy	reference_present	private_cultivar
OG0038730	NC_089042.1.g28644			NC_089042.1.g28242					1	1	GJ
OG0038731	NC_089042.1.g28660	NC_089042.1.g28496							1	1	BSM
OG0038732	NC_089042.1.g28663			NC_089042.1.g28259					1	1	GJ
OG0038733	NC_089042.1.g28698			NC_089040.1.g21678					1	1	GJ
OG0038734	NC_089042.1.g28715					NC_089042.1.g28904			1	1	KM
OG0038735	NC_089042.1.g28790							NC_089042.1.g28701	1	1	PP
OG0038736	NC_089042.1.g28791							NC_089042.1.g28702	1	1	PP
OG0038737	NC_089042.1.g28799					NC_089042.1.g28983			1	1	KM
OG0038738	NC_089042.1.g28953		NC_089042.1.g28804						1	1	CI
OG0038739	NC_089042.1.g29002					NC_089042.1.g29184			1	1	KM
OG0038740	NC_089042.1.g29088			NC_089042.1.g28659					1	1	GJ
OG0038741	NC_089042.1.g29153					NC_089042.1.g29333			1	1	KM
OG0038742	NC_089042.1.g29156		NC_089038.1.g16251						1	1	CI
OG0038743	NC_089042.1.g29208			NC_089042.1.g28777					1	1	GJ
OG0038745	NC_089043.1.g30023					NC_089043.1.g30249			1	1	KM
OG0038746	NC_089043.1.g30025			NC_089043.1.g29601					1	1	GJ
OG0038747	NC_089043.1.g30028				NC_089043.1.g29977				1	1	IN
OG0038748	NC_089043.1.g30044				NC_089043.1.g29990				1	1	IN
OG0038749	NC_089043.1.g30054			NC_089043.1.g29623					1	1	GJ
OG0038750	NC_089043.1.g30067					NC_089043.1.g30289			1	1	KM
OG0038751	NC_089043.1.g30091			NC_089043.1.g29659					1	1	GJ
OG0038752	NC_089043.1.g30108					NC_089043.1.g30332			1	1	KM
OG0038753	NC_089043.1.g30141					NC_089043.1.g30369			1	1	KM
OG0038754	NC_089043.1.g30290			NC_089043.1.g29882					1	1	GJ
OG0038755	NC_089043.1.g30308			NC_089043.1.g29901					1	1	GJ
OG0038756	NC_089043.1.g30309			NC_089043.1.g29902					1	1	GJ
OG0038757	NC_089043.1.g30311					NC_089043.1.g30563			1	1	KM
OG0038758	NC_089043.1.g30331					NC_089043.1.g30581			1	1	KM
OG0038759	NC_089043.1.g30442	NC_089043.1.g30300							1	1	BSM
OG0038760	NC_089043.1.g30455				NC_089043.1.g30395				1	1	IN
OG0038761	NC_089043.1.g30456	NC_089043.1.g30312							1	1	BSM
OG0038762	NC_089043.1.g30466				NC_089043.1.g30408				1	1	IN
OG0038763	NC_089043.1.g30470				NC_089043.1.g30411				1	1	IN
OG0038764	NC_089043.1.g30482				NC_089043.1.g30423				1	1	IN
OG0038765	NC_089043.1.g30581	NC_089043.1.g30440							1	1	BSM
OG0038766	NC_089043.1.g30621	NC_089043.1.g30478							1	1	BSM
OG0038767	NC_089043.1.g30644			NC_089043.1.g30234					1	1	GJ
OG0038768	NC_089043.1.g30655					NC_089043.1.g30926			1	1	KM
OG0038769	NC_089043.1.g30726						NC_089043.1.g30484		1	1	MPE
OG0038770	NC_089043.1.g30794				NC_089043.1.g30747				1	1	IN
OG0038771	NC_089043.1.g30955						NC_089043.1.g30711		1	1	MPE
OG0038772	NC_089043.1.g30960							NC_089043.1.g30900	1	1	PP
OG0038773	NC_089043.1.g31079	NC_089035.1.g5075							1	1	BSM
OG0038774	NC_089043.1.g31097	NC_089043.1.g30934							1	1	BSM
OG0038775	NC_089043.1.g31130			NC_089043.1.g30685					1	1	GJ
OG0038776	NC_089043.1.g31158						NC_089043.1.g30899		1	1	MPE
OG0038777	NC_089043.1.g31184				NC_089043.1.g31129				1	1	IN
OG0038778	NC_089043.1.g31188			NC_089043.1.g30743					1	1	GJ
OG0038779	NC_089043.1.g31221					NC_089043.1.g31483			1	1	KM
OG0038780	NC_089043.1.g31312				NC_089043.1.g31253				1	1	IN
OG0038781	NC_089043.1.g31461							NC_089043.1.g31375	1	1	PP
OG0038782	NC_089043.1.g31472						NC_089043.1.g31213		1	1	MPE
OG0038783	NC_089043.1.g31476						NC_089043.1.g31219		1	1	MPE
OG0038784	NC_089043.1.g31490				NC_089043.1.g31429				1	1	IN
OG0038785	NC_089043.1.g31591			NC_089043.1.g31151					1	1	GJ
OG0038786	NC_089043.1.g31624					NC_089043.1.g31888			1	1	KM
OG0038787	NC_089043.1.g31643					NC_089043.1.g31908			1	1	KM
OG0038788	NC_089043.1.g31788	NC_089039.1.g18799							1	1	BSM
OG0038789	NC_089043.1.g31982				NC_089043.1.g31937				1	1	IN
OG0038790	NC_089044.1.g32235	NC_089044.1.g32071							1	1	BSM
OG0038791	NC_089044.1.g32276		NC_089044.1.g32086						1	1	CI
OG0038792	NC_089044.1.g32297					NC_089044.1.g32574			1	1	KM
OG0038793	NC_089044.1.g32334						NC_089044.1.g32073		1	1	MPE
OG0038794	NC_089044.1.g32335					NC_089044.1.g32614			1	1	KM
OG0038795	NC_089044.1.g32337						NC_089044.1.g32079		1	1	MPE
OG0038796	NC_089044.1.g32394		NC_089044.1.g32200						1	1	CI
OG0038797	NC_089044.1.g32432					NC_089044.1.g32707			1	1	KM
OG0038798	NC_089044.1.g32442					NC_089044.1.g32717			1	1	KM
OG0038799	NC_089044.1.g32446			NC_089044.1.g32012					1	1	GJ
OG0038800	NC_089044.1.g32450					NC_089044.1.g32723			1	1	KM
OG0038801	NC_089044.1.g32480		NC_089044.1.g32289						1	1	CI
OG0038802	NC_089044.1.g32564	NC_089044.1.g32428							1	1	BSM
OG0038803	NC_089044.1.g32565	NC_089044.1.g32429							1	1	BSM
OG0038804	NC_089044.1.g32600	NC_089044.1.g32466							1	1	BSM
OG0038805	NC_089044.1.g32644					NC_089044.1.g32937			1	1	KM
OG0038806	NC_089044.1.g32690					NC_089044.1.g32988			1	1	KM
OG0038807	NC_089044.1.g32782	NC_089044.1.g32660							1	1	BSM
OG0038808	NC_089044.1.g32802				NC_089044.1.g32805				1	1	IN
OG0038809	NC_089044.1.g32928	NC_089044.1.g32811							1	1	BSM
OG0038810	NC_089044.1.g33079						NC_089044.1.g32844		1	1	MPE
OG0038811	NC_089044.1.g33152				NC_089044.1.g33176				1	1	IN
OG0038812	NC_089044.1.g33168					NC_089044.1.g33490			1	1	KM
OG0038813	NC_089044.1.g33205					NC_089044.1.g33529			1	1	KM
OG0038814	NC_089044.1.g33211					NC_089044.1.g33535			1	1	KM
OG0038815	NC_089044.1.g33246					NC_089044.1.g33575			1	1	KM
OG0038816	NC_089044.1.g33274							NC_089044.1.g33259	1	1	PP
OG0038817	NC_089044.1.g33346					NC_089044.1.g33674			1	1	KM
OG0038818	NC_089044.1.g33402					NC_089044.1.g33738			1	1	KM
OG0038819	NC_089044.1.g33403					NC_089044.1.g33739			1	1	KM
OG0038820	NC_089044.1.g33429					NC_089044.1.g33770			1	1	KM
OG0038821	NC_089044.1.g33442					NC_089044.1.g33787			1	1	KM
OG0038822	NC_089044.1.g33472					NC_089044.1.g33812			1	1	KM
OG0038823	NC_089044.1.g33508					NC_089044.1.g33848			1	1	KM
OG0038824	NC_089044.1.g33530							NC_089044.1.g33523	1	1	PP
OG0038825	NC_089044.1.g33562					NC_089044.1.g33901			1	1	KM
OG0038826	NC_089044.1.g33697					NC_089044.1.g34036			1	1	KM
OG0038827	NC_089044.1.g34184					NC_089044.1.g34522			1	1	KM
OG0038828	NC_089044.1.g34381					NC_089044.1.g34723			1	1	KM
OG0038829	NC_089044.1.g34404			NC_089044.1.g33960					1	1	GJ
OG0038830	NC_089044.1.g34445				NC_089044.1.g34462				1	1	IN
OG0038831	NC_089045.1.g34485			NC_089045.1.g34040					1	1	GJ
OG0038832	NC_089045.1.g34529			NC_089045.1.g34081					1	1	GJ
OG0038833	NC_089045.1.g34609					NC_089045.1.g34943			1	1	KM
OG0038834	NC_089045.1.g34872			NC_089045.1.g34424					1	1	GJ
OG0038835	NC_089045.1.g34976					NC_089045.1.g35308			1	1	KM
OG0038836	NC_089045.1.g34977					NC_089045.1.g35309			1	1	KM
OG0038837	NC_089045.1.g35123					NC_089045.1.g35446			1	1	KM
OG0038838	NC_089045.1.g35133		NC_089045.1.g34904						1	1	CI
OG0038839	NC_089045.1.g35203			NC_089045.1.g34757					1	1	GJ
OG0038840	NC_089045.1.g35317							NC_089045.1.g35309	1	1	PP
OG0038841	NC_089045.1.g35404						NC_089045.1.g35189		1	1	MPE
OG0038842	NC_089045.1.g35478				NC_089045.1.g35502				1	1	IN
OG0038843	NC_089045.1.g35657			NC_089045.1.g35207					1	1	GJ
OG0038844	NC_089045.1.g35738				NC_089045.1.g35774				1	1	IN
OG0038845	NC_089045.1.g35763					NC_089045.1.g36121			1	1	KM
OG0038846	NC_089045.1.g35796			NC_089045.1.g35348					1	1	GJ
OG0038847	NC_089045.1.g35798					NC_089045.1.g36155			1	1	KM
OG0038848	NC_089045.1.g35819					NC_089045.1.g36174			1	1	KM
OG0038849	NC_089045.1.g35820					NC_089045.1.g36175			1	1	KM
OG0038850	NC_089045.1.g35855					NC_089045.1.g36214			1	1	KM
OG0038851	NC_089045.1.g35892					NC_089045.1.g36251			1	1	KM
OG0038852	NC_089045.1.g35991		NC_089045.1.g35764						1	1	CI
OG0038853	NC_089045.1.g35996			NC_089045.1.g35552					1	1	GJ
OG0038854	NC_089045.1.g36110				NC_089045.1.g36132				1	1	IN
OG0038855	NC_089045.1.g36119							NC_089045.1.g36103	1	1	PP
OG0038856	NC_089045.1.g36120					NC_089045.1.g36485			1	1	KM
OG0038857	NC_089045.1.g36138				NC_089045.1.g36159				1	1	IN
OG0038858	NC_089045.1.g36159							NC_089045.1.g36138	1	1	PP
OG0038859	NC_089045.1.g36287				NC_089045.1.g36316				1	1	IN
OG0038860	NC_089045.1.g36445	NC_089045.1.g36300							1	1	BSM
OG0038861	NC_089045.1.g36464					NC_089045.1.g36830			1	1	KM
OG0038862	NC_089045.1.g36517							NC_089045.1.g36485	1	1	PP
OG0038863	NC_089045.1.g36695	NC_089045.1.g36545							1	1	BSM
OG0038864	NC_089045.1.g36713					NC_089045.1.g37068			1	1	KM
OG0038865	NC_089045.1.g36721			NC_089045.1.g36237					1	1	GJ
OG0038866	NC_089045.1.g36884			NC_089045.1.g36388					1	1	GJ
OG0038867	NC_089045.1.g36890						NC_089045.1.g36641		1	1	MPE
OG0038868	NC_089045.1.g36976							NC_089045.1.g36931	1	1	PP
OG0038869	NC_089045.1.g37048						NC_089045.1.g36793		1	1	MPE
OG0038870	NC_089045.1.g37053					NC_089045.1.g37421			1	1	KM
OG0038871	NC_089045.1.g37092						NC_089045.1.g36835		1	1	MPE
OG0038872	NC_089045.1.g37226			NC_089045.1.g36694					1	1	GJ
OG0038873	NC_089045.1.g37258				NC_089045.1.g37272				1	1	IN
OG0038874	NC_089046.1.g37385			NC_089046.1.g36848					1	1	GJ
OG0038875	NC_089046.1.g37494					NC_089046.1.g37850			1	1	KM
OG0038876	NC_089046.1.g37594		NC_089046.1.g37351						1	1	CI
OG0038877	NC_089046.1.g37680			NC_089046.1.g37142					1	1	GJ
OG0038878	NC_089046.1.g37785			NC_089046.1.g37250					1	1	GJ
OG0038879	NC_089046.1.g37836					NC_089046.1.g38204			1	1	KM
OG0038880	NC_089046.1.g37860				NC_089046.1.g37885				1	1	IN
OG0038881	NC_089046.1.g37887					NC_089046.1.g38258			1	1	KM
OG0038882	NC_089046.1.g37905	NC_089046.1.g37740							1	1	BSM
OG0038883	NC_089046.1.g37948					NC_089046.1.g38319			1	1	KM
OG0038884	NC_089046.1.g37949					NC_089046.1.g38320			1	1	KM
OG0038885	NC_089046.1.g37955					NC_089046.1.g38326			1	1	KM
OG0038886	NC_089046.1.g37969					NC_089046.1.g38336			1	1	KM
OG0038887	NC_089046.1.g37976		NC_089046.1.g37745						1	1	CI
OG0038888	NC_089046.1.g38034			NC_089046.1.g37486					1	1	GJ
OG0038889	NC_089046.1.g38127			NC_089046.1.g37590					1	1	GJ
OG0038890	NC_089046.1.g38128			NC_089046.1.g37591					1	1	GJ
OG0038891	NC_089046.1.g38163				NC_089046.1.g38190				1	1	IN
OG0038892	NC_089046.1.g38199				NC_089046.1.g38230				1	1	IN
OG0038893	NC_089046.1.g38205	NC_089046.1.g38046							1	1	BSM
OG0038894	NC_089046.1.g38214		NC_089046.1.g37977						1	1	CI
OG0038895	NC_089046.1.g38263			NC_089046.1.g37723					1	1	GJ
OG0038896	NC_089046.1.g38271			NC_089046.1.g37733					1	1	GJ
OG0038897	NC_089046.1.g38278					NC_089046.1.g38655			1	1	KM
OG0038898	NC_089046.1.g38284			NC_089046.1.g37747					1	1	GJ
OG0038899	NC_089046.1.g38321					NC_089046.1.g38698			1	1	KM
OG0038900	NC_089046.1.g38356						NC_089046.1.g38084		1	1	MPE
OG0038901	NC_089046.1.g38357					NC_089046.1.g38734			1	1	KM
OG0038902	NC_089046.1.g38417				NC_089046.1.g38446				1	1	IN
OG0038903	NC_089046.1.g38448						NC_089046.1.g38164		1	1	MPE
OG0038904	NC_089046.1.g38494			NC_089046.1.g37952					1	1	GJ
OG0038905	NC_089046.1.g38521			NC_089046.1.g37973					1	1	GJ
OG0038906	NC_089046.1.g38523				NC_089046.1.g38558				1	1	IN
OG0038907	NC_089046.1.g38570							NC_089046.1.g38493	1	1	PP
OG0038908	NC_089046.1.g38573				NC_089046.1.g38611				1	1	IN
OG0038909	NC_089046.1.g38574					NC_089046.1.g38948			1	1	KM
OG0038910	NC_089046.1.g38579							NC_089046.1.g38504	1	1	PP
OG0038911	NC_089046.1.g38591					NC_089046.1.g38968			1	1	KM
OG0038912	NC_089046.1.g38623	NC_089046.1.g38474							1	1	BSM
OG0038913	NC_089046.1.g38629		NC_089046.1.g38382						1	1	CI
OG0038914	NC_089046.1.g38649			NC_089046.1.g38105					1	1	GJ
OG0038915	NC_089046.1.g38654			NC_089046.1.g38111					1	1	GJ
OG0038916	NC_089046.1.g38666					NC_089046.1.g39060			1	1	KM
OG0038917	NC_089046.1.g38715					NC_089046.1.g39117			1	1	KM
OG0038918	NC_089046.1.g38794						NC_089046.1.g38513		1	1	MPE
OG0038919	NC_089046.1.g38815				NC_089046.1.g38863				1	1	IN
OG0038920	NC_089046.1.g38885					NC_089046.1.g39290			1	1	KM
OG0038921	NC_089046.1.g39088			NC_089046.1.g38544					1	1	GJ
OG0038922	NC_089046.1.g39116			NC_089046.1.g38568					1	1	GJ
OG0038923	NC_089046.1.g39184					NC_089046.1.g39597			1	1	KM
OG0038924	NC_089046.1.g39360				NC_089046.1.g39418				1	1	IN
OG0038925	NC_089046.1.g39384		NC_089046.1.g39146						1	1	CI
OG0038926	NC_089046.1.g39534			NC_089046.1.g38986					1	1	GJ
OG0038927	NC_089046.1.g39591				NC_089035.1.g3318				1	1	IN
OG0038941		NC_089035.1.g1492, NC_089040.1.g21922							1	0	BSM
OG0039030		NC_089037.1.g10794, NC_089044.1.g34083							1	0	BSM
OG0039079		NC_089038.1.g14614, NC_089043.1.g31779							1	0	BSM
OG0039095		NC_089038.1.g15170, NC_089045.1.g36907							1	0	BSM
OG0039105		NC_089038.1.g16159, NC_089041.1.g26489							1	0	BSM
OG0039231		NC_089041.1.g25749, NC_089041.1.g25755							1	0	BSM
OG0039281		NC_089042.1.g28730, NC_089042.1.g28731							1	0	BSM
OG0039322		NC_089044.1.g32127, NC_089044.1.g32129							1	0	BSM
OG0039440			NC_089035.1.g409, NC_089038.1.g16043						1	0	CI
OG0039544			NC_089037.1.g11803, NC_089044.1.g32476						1	0	CI
OG0039613			NC_089039.1.g18786, NC_089046.1.g38292						1	0	CI
OG0039764			NC_089045.1.g34747, NC_089046.1.g38851						1	0	CI
OG0039879				NC_089036.1.g5957, NC_089045.1.g36534					1	0	GJ
OG0039891				NC_089036.1.g6816, NC_089039.1.g18721					1	0	GJ
OG0039948				NC_089037.1.g13633, NC_089042.1.g28475					1	0	GJ
OG0039952				NC_089038.1.g14215, NC_089038.1.g14218					1	0	GJ
OG0039972				NC_089038.1.g15053, NC_089044.1.g33023					1	0	GJ
OG0039994				NC_089039.1.g17509, NC_089046.1.g38465					1	0	GJ
OG0039998				NC_089039.1.g17862, NC_089040.1.g21207					1	0	GJ
OG0040022				NC_089039.1.g19413, NC_089045.1.g34122					1	0	GJ
OG0040067				NC_089041.1.g24829, NC_089046.1.g37728					1	0	GJ
OG0040107				NC_089042.1.g27772, NC_089042.1.g27775					1	0	GJ
OG0040129				NC_089043.1.g29538, NC_089043.1.g29541					1	0	GJ
OG0040254					NC_089035.1.g2113, NC_089039.1.g18313				1	0	IN
OG0040265					NC_089035.1.g4123, NC_089043.1.g31121				1	0	IN
OG0040336					NC_089038.1.g16439, NC_089041.1.g24087				1	0	IN
OG0040359					NC_089039.1.g19644, NC_089041.1.g26391				1	0	IN
OG0040437					NC_089043.1.g29962, NC_089043.1.g31425				1	0	IN
OG0040451					NC_089044.1.g32361, NC_089044.1.g33505				1	0	IN
OG0040453					NC_089044.1.g32521, NC_089044.1.g34216				1	0	IN
OG0040524						NC_089035.1.g913, NC_089043.1.g30806			1	0	KM
OG0040528						NC_089035.1.g3564, NC_089036.1.g7660			1	0	KM
OG0040531						NC_089036.1.g5955, NC_089041.1.g26156			1	0	KM
OG0040533						NC_089036.1.g6126, NC_089037.1.g12300			1	0	KM
OG0040544						NC_089037.1.g12237, NC_089044.1.g34022			1	0	KM
OG0040549						NC_089037.1.g13967, NC_089045.1.g36402			1	0	KM
OG0040556						NC_089038.1.g16525, NC_089041.1.g26745			1	0	KM
OG0040563						NC_089039.1.g20469, NC_089039.1.g20482			1	0	KM
OG0040564						NC_089040.1.g21161, NC_089040.1.g21163			1	0	KM
OG0040565						NC_089040.1.g21580, NC_089042.1.g29095			1	0	KM
OG0040567						NC_089040.1.g22157, NC_089045.1.g37339			1	0	KM
OG0040588						NC_089044.1.g33307, NC_089044.1.g33993			1	0	KM
OG0040618							NC_089035.1.g1733, NC_089038.1.g16124		1	0	MPE
OG0040625							NC_089035.1.g3233, NC_089043.1.g30591		1	0	MPE
OG0040627							NC_089035.1.g3335, NC_089046.1.g38350		1	0	MPE
OG0040630							NC_089035.1.g5232, NC_089046.1.g39286		1	0	MPE
OG0040635							NC_089036.1.g7907, NC_089046.1.g37821		1	0	MPE
OG0040637							NC_089036.1.g8124, NC_089045.1.g36822		1	0	MPE
OG0040647							NC_089037.1.g12000, NC_089043.1.g30261		1	0	MPE
OG0040665							NC_089038.1.g15078, NC_089046.1.g37631		1	0	MPE
OG0040670							NC_089039.1.g17941, NC_089044.1.g33566		1	0	MPE
OG0040672							NC_089039.1.g18274, NC_089039.1.g18275		1	0	MPE
OG0040674							NC_089039.1.g20253, NC_089042.1.g28588		1	0	MPE
OG0040687							NC_089041.1.g26128, NC_089046.1.g37597		1	0	MPE
OG0040732								NC_089035.1.g2037, NC_089043.1.g30202	1	0	PP
OG0040733								NC_089036.1.g7352, NC_089038.1.g15437	1	0	PP
OG0040734								NC_089037.1.g11631, NC_089040.1.g22935	1	0	PP
OG0040735								NC_089041.1.g24070, NC_089041.1.g24082	1	0	PP
OG0040736								NC_089042.1.g27677, NC_089042.1.g27890	1	0	PP
